Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea1,Lattitude,Longtitude,Regionname,Propertycount,Total Rooms,sum,Price2,CouncilArea,count
Greensborough,223 Nepean St,4,House,890000,Property Sold,Jellis,3/03/2018,16.1,3088,4,2,2,665,160,1960,Banyule ,-37.71364,145.10738,Northern Metropolitan,8524,6,1,890000,BANYULE,1
Greensborough,36 Wahroonga Cr,6,House,968000,Property Sold,Morrison,3/03/2018,16.1,3088,6,4,2,705,333,1980,Banyule ,-37.6945,145.12666,Northern Metropolitan,8524,10,1,968000,BANYULE,1
Greenvale,97 Frontier Av,4,House,640000,Property Sold,Barry,3/03/2018,20.4,3059,4,2,2,448,158,2016,Hume ,-37.6102,144.88673,Northern Metropolitan,4864,6,1,640000,HUME,1
Hadfield,15 Curtin Av,4,House,787000,Property Sold,Stockdale,3/03/2018,11.2,3046,4,2,1,583,114,1950,MERRI-BEK ,-37.70947,144.94664,Northern Metropolitan,2606,6,1,787000,MERRI-BEK,1
Hawthorn,17 Power St,4,House,2350000,Vender Bid,Jellis,3/03/2018,5.3,3122,4,2,3,723,240,1890,Boroondara ,-37.81529,145.02777,Southern Metropolitan,11308,6,1,2350000,BOROONDARA,1
Heathmont,41 Barrow Dr,4,House,1540000,Property Sold,Barry,3/03/2018,21.3,3135,4,2,3,866,199,2012,Maroondah ,-37.83628,145.24784,Eastern Metropolitan,3794,6,1,1540000,MAROONDAH,1
Heathmont,9 Headline Ct,3,House,1160000,Property Sold,Barry,3/03/2018,21.3,3135,3,2,2,768,184,1985,Maroondah ,-37.83057,145.25398,Eastern Metropolitan,3794,5,1,1160000,MAROONDAH,1
Hillside,83 Royal Cr,5,House,740000,Property Sold,Prof.,3/03/2018,18,3037,4,3,2,720,296,1998,Brimbank ,-37.68369,144.74022,Western Metropolitan,5556,7,1,740000,BRIMBANK,1
Hoppers Crossing,111 Bethany Rd,3,House,620000,Sold Prior to Auction,Commercial,3/03/2018,18.4,3029,3,2,2,571,158,2002,Wyndham ,-37.85402,144.67333,Western Metropolitan,13830,5,1,620000,WYNDHAM,1
Hoppers Crossing,25 Hampstead Dr,3,House,691000,Property Sold,Ray,3/03/2018,18.4,3029,3,1,6,709,150,1986,Wyndham ,-37.88137,144.69321,Western Metropolitan,13830,4,1,691000,WYNDHAM,1
Hoppers Crossing,49 Strathmore Cr,3,House,630000,Passed In,Greg,3/03/2018,18.4,3029,3,2,6,548,147,1990,Wyndham ,-37.8787,144.68653,Western Metropolitan,13830,5,1,630000,WYNDHAM,1
Hoppers Crossing,19 Warringa Cr,3,House,531000,Sold Prior to Auction,PSP,3/03/2018,18.4,3029,3,1,0,537,130,1985,Wyndham ,-37.88248,144.69335,Western Metropolitan,13830,4,1,531000,WYNDHAM,1
Hoppers Crossing,35 Woolpack St,4,House,600500,Property Sold,hockingstuart,3/03/2018,18.4,3029,4,2,2,545,182,2000,Wyndham ,-37.86782,144.6696,Western Metropolitan,13830,6,1,600500,WYNDHAM,1
Ivanhoe,9 Ford St,4,House,1950000,Property Sold,Miles,3/03/2018,7.8,3079,4,2,0,650,217,1925,Banyule ,-37.76432,145.04201,Eastern Metropolitan,5549,6,1,1950000,BANYULE,1
Ivanhoe,103 The Boulevard,4,House,2579500,Property Sold,Nelson,3/03/2018,7.8,3079,4,3,3,640,316,2000,Banyule ,-37.77661,145.04659,Eastern Metropolitan,5549,7,1,2579500,BANYULE,1
Ivanhoe East,170 The Boulevard,4,House,1930000,Vender Bid,Miles,3/03/2018,7.8,3079,4,2,2,605,216,1950,Banyule ,-37.77454,145.05212,Eastern Metropolitan,1554,6,1,1930000,BANYULE,1
Jacana,27 Hendricks Cr,4,House,600000,Property Sold,Stockdale,3/03/2018,14,3047,4,2,4,905,85,1990,Hume ,-37.68209,144.9067,Northern Metropolitan,851,6,1,600000,HUME,1
Kealba,46 Bundeena Av,4,House,800000,Sold Prior to Auction,Brad,3/03/2018,14,3021,4,2,2,526,186,1990,Brimbank ,-37.73152,144.82612,Western Metropolitan,1202,6,1,800000,BRIMBANK,1
Keilor East,16 Grant Gr,3,House,1011000,Property Sold,Nelson,3/03/2018,11.7,3033,3,1,2,536,129,1970,Brimbank ,-37.74804,144.86747,Western Metropolitan,5629,4,1,1011000,BRIMBANK,1
Keilor East,184 Rachelle Rd,4,House,1070000,Property Sold,Nelson,3/03/2018,11.7,3033,4,2,3,648,272,1980,Brimbank ,-37.73247,144.87241,Western Metropolitan,5629,6,1,1070000,BRIMBANK,1
Kensington,13 Albermarle St,3,House,1390000,Property Sold,Nelson,3/03/2018,3.4,3031,3,2,0,146,138,1891,Melbourne ,-37.79611,144.93305,Northern Metropolitan,5263,5,1,1390000,MELBOURNE,1
Kew,220 Cotham Rd,4,House,2280000,Passed In,Marshall,3/03/2018,5.4,3101,4,2,1,715,221,1899,Boroondara ,-37.80877,145.04594,Southern Metropolitan,10331,6,1,2280000,BOROONDARA,1
Kew,157 Wellington St,4,House,2695000,Property Sold,Marshall,3/03/2018,5.4,3101,4,3,2,369,235,2010,Boroondara ,-37.81083,145.04567,Southern Metropolitan,10331,7,1,2695000,BOROONDARA,1
Kurunjang,4 Strawberry Rd,4,House,565000,Sold Prior to Auction,FN,3/03/2018,31.7,3337,4,2,2,897,210,2004,Melton ,-37.66008,144.59833,Northern Victoria,3553,6,1,565000,MELTON,1
Langwarrin,12 Cranhaven Rd,5,House,690000,Vender Bid,O'Brien,3/03/2018,41,3910,5,3,3,660,265,1991,Frankston ,-38.15689,145.18111,Eastern Victoria,8743,8,1,690000,FRANKSTON,1
Lower Plenty,20 Lincoln Dr,3,House,857500,Property Sold,Morrison,3/03/2018,14.6,3093,3,2,1,417,144,1973,Banyule ,-37.72775,145.12034,Eastern Metropolitan,1624,5,1,857500,BANYULE,1
Lower Plenty,20A Lincoln Dr,1,Townhouse,530000,Sold Prior to Auction,Morrison,3/03/2018,14.6,3093,1,1,1,380,92,1970,Banyule ,-37.72773,145.12022,Eastern Metropolitan,1624,2,1,530000,BANYULE,1
Malvern,41 Thanet St,4,House,3800000,Vender Bid,Marshall,3/03/2018,5.9,3144,4,2,2,786,276,1915,Stonnington ,-37.86202,145.03635,Southern Metropolitan,4675,6,1,3800000,STONNINGTON,1
Malvern East,100A Argyll St,4,Townhouse,1400000,Vender Bid,Jellis,3/03/2018,8.4,3145,4,3,2,328,213,2015,Stonnington ,-37.87426,145.0891,Southern Metropolitan,8801,7,1,1400000,STONNINGTON,1
Malvern East,34 Boston Av,5,House,2260000,Property Sold,RT,3/03/2018,8.4,3145,5,2,3,650,199,1925,Stonnington ,-37.88144,145.06105,Southern Metropolitan,8801,7,1,2260000,STONNINGTON,1
Malvern East,2 Deakin St,2,House,1455000,Property Sold,Marshall,3/03/2018,8.4,3145,2,1,1,293,112,1890,Stonnington ,-37.86455,145.04132,Southern Metropolitan,8801,3,1,1455000,STONNINGTON,1
Malvern East,13 Emo Rd,4,House,3680000,Property Sold,Marshall,3/03/2018,8.4,3145,4,3,4,778,331,1889,Stonnington ,-37.88049,145.0509,Southern Metropolitan,8801,7,1,3680000,STONNINGTON,1
Malvern East,17 Serrell St,4,House,2325000,Property Sold,Jellis,3/03/2018,8.4,3145,4,2,3,659,255,1920,Stonnington ,-37.88247,145.06167,Southern Metropolitan,8801,6,1,2325000,STONNINGTON,1
Malvern East,23 Vickery St,2,Townhouse,700000,Vender Bid,Jellis,3/03/2018,8.4,3145,2,1,1,71,141,2008,Stonnington ,-37.87405,145.05067,Southern Metropolitan,8801,3,1,700000,STONNINGTON,1
Malvern East,256 Waverley Rd,4,House,2100000,Vender Bid,Abercromby's,3/03/2018,8.4,3145,4,3,3,569,306,2008,Stonnington ,-37.87709,145.056,Southern Metropolitan,8801,7,1,2100000,STONNINGTON,1
Mentone,11 Bourke St,4,House,1270000,Sold Prior to Auction,Maitland,3/03/2018,20,3194,4,1,4,540,114,1970,Kingston ,-37.97644,145.05597,South-Eastern Metropolitan,6162,5,1,1270000,KINGSTON,1
Mernda,13 Balfour Dr,3,House,606000,Property Sold,Stockdale,3/03/2018,25.9,3754,3,2,2,376,178,2010,Whittlesea ,-37.59781,145.08542,Northern Metropolitan,5812,5,1,606000,WHITTLESEA,1
Middle Park,308 Richardson St,4,House,3150000,Vender Bid,Marshall,3/03/2018,3,3206,4,2,4,183,188,1890,Port Phillip ,-37.85154,144.96518,Southern Metropolitan,2019,6,1,3150000,PORT PHILLIP,1
Mill Park,6 Bean Ct,3,House,530500,Property Sold,HAR,3/03/2018,17.9,3082,3,1,2,269,112,2000,Whittlesea ,-37.6543,145.07201,Northern Metropolitan,10529,4,1,530500,WHITTLESEA,1
Mill Park,3 Fenech Cl,3,House,722000,Property Sold,HAR,3/03/2018,17.9,3082,3,2,2,606,129,1992,Whittlesea ,-37.66387,145.03864,Northern Metropolitan,10529,5,1,722000,WHITTLESEA,1
Mill Park,27 Jacaranda Dr,3,House,615000,Property Sold,Ray,3/03/2018,17.9,3082,3,1,1,529,120,1990,Whittlesea ,-37.67642,145.05668,Northern Metropolitan,10529,4,1,615000,WHITTLESEA,1
Mont Albert,11 Marlborough St,3,House,2320000,Property Sold,Fletchers,3/03/2018,10.2,3127,3,3,0,1126,240,1880,Boroondara ,-37.81631,145.10313,Eastern Metropolitan,2079,6,1,2320000,BOROONDARA,1
Moonee Ponds,11 Bloom St,3,House,1210000,Property Sold,Nelson,3/03/2018,6.2,3039,3,1,2,355,134,1950,Moonee Valley ,-37.75879,144.91783,Western Metropolitan,6232,4,1,1210000,MOONEE VALLEY,1
Moonee Ponds,11 Holberg St,4,House,2025000,Passed In,Jellis,3/03/2018,6.2,3039,4,2,2,791,281,1990,Moonee Valley ,-37.7707,144.93175,Western Metropolitan,6232,6,1,2025000,MOONEE VALLEY,1
Moonee Ponds,22 Norfolk St,3,House,1250000,Vender Bid,Nelson,3/03/2018,6.2,3039,3,2,2,246,215,2012,Moonee Valley ,-37.76393,144.90839,Western Metropolitan,6232,5,1,1250000,MOONEE VALLEY,1
Mordialloc,52 Scarlet St,5,House,1300000,Property Sold,Buxton,3/03/2018,21.5,3195,5,3,2,533,241,1985,Kingston ,-37.98903,145.09622,South-Eastern Metropolitan,3650,8,1,1300000,KINGSTON,1
Mulgrave,51 Tiverton Dr,3,House,880000,Sold Prior to Auction,Win,3/03/2018,18.8,3170,3,2,2,652,130,1970,Monash ,-37.92632,145.17978,South-Eastern Metropolitan,7113,5,1,880000,MONASH,1
Newport,45 Elizabeth St,4,House,1465000,Property Sold,Sweeney,3/03/2018,6.2,3015,4,2,2,605,184,1980,Hobsons Bay ,-37.83864,144.87794,Western Metropolitan,5498,6,1,1465000,HOBSONS BAY,1
Newport,78 Woods St,4,House,1420000,Vender Bid,Williams,3/03/2018,6.2,3015,4,2,2,470,172,1950,Hobsons Bay ,-37.84525,144.87405,Western Metropolitan,5498,6,1,1420000,HOBSONS BAY,1
Niddrie,45 Shaw St,2,House,1275000,Sold Prior to Auction,Barry,3/03/2018,10.4,3042,2,1,1,650,102,1950,Moonee Valley ,-37.74035,144.88715,Western Metropolitan,2291,3,1,1275000,MOONEE VALLEY,1
Northcote,16 Candy St,3,House,1680000,Property Sold,Nelson,3/03/2018,5.3,3070,3,2,1,276,135,1910,Darebin ,-37.77984,144.99786,Northern Metropolitan,11364,5,1,1680000,DAREBIN,1
Nunawading,401 Springfield Rd,3,House,836000,Property Sold,Barry,3/03/2018,15.4,3131,3,2,2,423,140,1950,Manningham ,-37.80966,145.18378,Eastern Metropolitan,4973,5,1,836000,MANNINGHAM,1
Oakleigh,2 William St,4,House,1546000,Property Sold,Buxton,3/03/2018,12.3,3166,4,2,2,541,190,1920,Monash ,-37.90114,145.10357,Southern Metropolitan,3224,6,1,1546000,MONASH,1
Ormond,27 Thompson St,4,House,1900000,Property Sold,Hodges,3/03/2018,11.4,3204,4,2,2,705,209,1940,Glen Eira ,-37.90416,145.02792,Southern Metropolitan,3578,6,1,1900000,GLEN EIRA,1
Pascoe Vale,2C Heath St,4,Townhouse,810000,Vender Bid,Nelson,3/03/2018,8.5,3044,4,2,1,158,120,2005,MERRI-BEK ,-37.7302,144.92928,Northern Metropolitan,7485,6,1,810000,MERRI-BEK,1
Pascoe Vale,6 Zenith St,3,House,1170000,Property Sold,McGrath,3/03/2018,8.5,3044,3,2,2,605,163,1960,MERRI-BEK ,-37.72521,144.93482,Northern Metropolitan,7485,5,1,1170000,MERRI-BEK,1
Point Cook,9 Marlin Cr,4,House,715000,Property Sold,Point,3/03/2018,14.7,3030,4,2,2,498,152,2010,Wyndham ,-37.90997,144.73585,Western Metropolitan,15542,6,1,715000,WYNDHAM,1
Point Cook,10 Tropic Cct,3,House,656500,Property Sold,Ray,3/03/2018,14.7,3030,3,2,2,400,136,2011,Wyndham ,-37.90601,144.73621,Western Metropolitan,15542,5,1,656500,WYNDHAM,1
Prahran,576 High St,3,House,1646000,Property Sold,hockingstuart,3/03/2018,4.6,3181,3,1,1,281,145,1915,Stonnington ,-37.85391,145.00733,Southern Metropolitan,7717,4,1,1646000,STONNINGTON,1
Prahran,44 Wrights Tce,3,House,2610000,Sold Prior to Auction,Jellis,3/03/2018,4.6,3181,3,2,0,279,207,1885,Stonnington ,-37.85122,145.00514,Southern Metropolitan,7717,5,1,2610000,STONNINGTON,1
Preston,13 Adeline St,3,House,1265000,Property Sold,Nelson,3/03/2018,8.4,3072,3,2,1,447,447,1930,Darebin ,-37.74752,145.00087,Northern Metropolitan,14577,5,1,1265000,DAREBIN,1
Preston,2 Clara St,3,House,1060000,Property Sold,Nelson,3/03/2018,8.4,3072,3,1,2,559,130,1945,Darebin ,-37.73227,144.99533,Northern Metropolitan,14577,4,1,1060000,DAREBIN,1
Preston,1 Emerald St,2,House,650000,Vender Bid,Barry,3/03/2018,8.4,3072,2,1,2,200,112,2016,Darebin ,-37.7443,145.01791,Northern Metropolitan,14577,3,1,650000,DAREBIN,1
Preston,34A Grange St,3,Townhouse,860000,Sold Prior to Auction,Jellis,3/03/2018,8.4,3072,3,2,2,192,120,2005,Darebin ,-37.73771,144.9881,Northern Metropolitan,14577,5,1,860000,DAREBIN,1
Reservoir,18 Boldrewood Pde,3,House,980000,Passed In,Nelson,3/03/2018,12,3073,3,1,1,683,93,1958,Darebin ,-37.72366,145.02294,Northern Metropolitan,21650,4,1,980000,DAREBIN,1
Reservoir,29 Excelsior St,3,House,990000,Property Sold,Woodards,3/03/2018,12,3073,3,2,2,289,119,2015,Darebin ,-37.72395,144.99749,Northern Metropolitan,21650,5,1,990000,DAREBIN,1
Reservoir,67 Seston St,3,House,610000,Vender Bid,Love,3/03/2018,12,3073,3,1,2,609,86,1950,Darebin ,-37.72756,145.03447,Northern Metropolitan,21650,4,1,610000,DAREBIN,1
Ringwood East,5 Hunter Ct,3,House,902000,Property Sold,Real,3/03/2018,21.3,3135,3,2,1,876,111,1965,Maroondah ,-37.82453,145.26356,Eastern Metropolitan,4407,5,1,902000,MAROONDAH,1
Ringwood North,17 Debbie Pl,4,House,980000,Property Sold,Fletchers,3/03/2018,19.9,3134,4,2,2,671,195,1985,Manningham ,-37.79739,145.22125,Eastern Metropolitan,3619,6,1,980000,MANNINGHAM,1
Rosanna,5 Rowell St,4,House,1400000,Property Sold,Miles,3/03/2018,8.9,3084,4,2,1,630,215,1950,Banyule ,-37.73901,145.07582,Eastern Metropolitan,3540,6,1,1400000,BANYULE,1
Seddon,82 Albert St,2,House,1067000,Property Sold,Sweeney,3/03/2018,5.1,3011,2,1,1,223,92,1910,Maribyrnong ,-37.80543,144.89691,Western Metropolitan,2417,3,1,1067000,MARIBYRNONG,1
South Melbourne,46 Glover St,2,House,1450000,Property Sold,Greg,3/03/2018,1.9,3205,2,1,0,130,83,1880,Port Phillip ,-37.83913,144.9482,Southern Metropolitan,5943,3,1,1450000,PORT PHILLIP,1
South Morang,26 Kingfisher Pl,4,House,730000,Property Sold,HAR,3/03/2018,20.5,3752,4,2,2,652,184,1995,Whittlesea ,-37.65766,145.09505,Northern Metropolitan,7969,6,1,730000,WHITTLESEA,1
South Morang,184 Meridian Dr,5,House,920000,Property Sold,HAR,3/03/2018,20.5,3752,5,3,3,557,340,2005,Whittlesea ,-37.62387,145.06598,Northern Metropolitan,7969,8,1,920000,WHITTLESEA,1
South Yarra,24 Clara St,4,House,2910000,Passed In,Kay,3/03/2018,2.7,3141,4,2,2,237,212,1900,Melbourne ,-37.84163,144.99792,Southern Metropolitan,14887,6,1,2910000,MELBOURNE,1
Strathmore,39 Henshall Rd,3,House,1500000,Property Sold,McDonald,3/03/2018,8.2,3041,3,2,2,607,183,1950,Moonee Valley ,-37.73765,144.91576,Western Metropolitan,3284,5,1,1500000,MOONEE VALLEY,1
Sunbury,52 Backhaus Av,3,House,475000,Sold Prior to Auction,Rounds,3/03/2018,31.7,3429,3,2,1,402,119,2010,Hume ,-37.5924,144.70809,Western Metropolitan,14092,5,1,475000,HUME,1
Sunbury,42 Burke Rd,3,House,469000,Property Sold,Raine,3/03/2018,31.7,3429,3,1,3,649,140,1980,Hume ,-37.58254,144.71017,Western Metropolitan,14092,4,1,469000,HUME,1
Sunbury,310 Elizabeth Dr,3,House,391000,Passed In,YPA,3/03/2018,31.7,3429,3,2,2,688,149,1970,Hume ,-37.56889,144.72368,Western Metropolitan,14092,5,1,391000,HUME,1
Sunbury,5 Starflower Wy,4,House,725000,Sold Prior to Auction,YPA,3/03/2018,31.7,3429,4,2,2,630,213,2009,Hume ,-37.59531,144.72317,Western Metropolitan,14092,6,1,725000,HUME,1
Sunshine,11 Robinson St,3,House,856000,Property Sold,Douglas,3/03/2018,10.5,3020,3,1,1,441,125,1956,Brimbank ,-37.79017,144.83713,Western Metropolitan,3755,4,1,856000,BRIMBANK,1
Sunshine North,374 Ballarat Rd,3,House,821000,Property Sold,Douglas,3/03/2018,10.5,3020,3,1,2,624,143,1955,Brimbank ,-37.77864,144.84572,Western Metropolitan,4217,4,1,821000,BRIMBANK,1
Sunshine North,37 WestMERRI-BEK Rd,3,House,870500,Property Sold,Douglas,3/03/2018,10.5,3020,3,1,2,575,140,1970,Brimbank ,-37.77426,144.83497,Western Metropolitan,4217,4,1,870500,BRIMBANK,1
Taylors Lakes,60 Corryong Cr,4,House,742000,Property Sold,Barry,3/03/2018,15.5,3038,4,2,2,652,204,1980,Brimbank ,-37.70504,144.80535,Western Metropolitan,5336,6,1,742000,BRIMBANK,1
Taylors Lakes,12 Nolan Pl,4,House,1136000,Sold Prior to Auction,Brad,3/03/2018,15.5,3038,4,3,2,700,291,2007,Brimbank ,-37.68767,144.7703,Western Metropolitan,5336,7,1,1136000,BRIMBANK,1
Templestowe,303 Church Rd,5,House,2008000,Property Sold,Jellis,3/03/2018,15.5,3106,5,3,2,811,393,1990,Manningham ,-37.76815,145.14107,Eastern Metropolitan,6202,8,1,2008000,MANNINGHAM,1
Templestowe,4 Durkin Ct,4,House,1050000,Sold Prior to Auction,Barry,3/03/2018,15.5,3106,4,2,2,680,217,1980,Manningham ,-37.75785,145.13593,Eastern Metropolitan,6202,6,1,1050000,MANNINGHAM,1
Templestowe,8 Strand Ct,4,House,1475000,Sold Prior to Auction,Barry,3/03/2018,15.5,3106,4,2,2,845,236,1980,Manningham ,-37.77239,145.15869,Eastern Metropolitan,6202,6,1,1475000,MANNINGHAM,1
Templestowe,19 Wensley Ct,5,House,2102000,Property Sold,Jellis,3/03/2018,15.5,3106,5,3,4,831,380,1990,Manningham ,-37.77115,145.15826,Eastern Metropolitan,6202,8,1,2102000,MANNINGHAM,1
Templestowe Lower,291 High St,4,House,1250000,Vender Bid,Barry,3/03/2018,12.4,3107,4,3,2,463,235,2004,Manningham ,-37.76562,145.11944,Eastern Metropolitan,5420,7,1,1250000,MANNINGHAM,1
Templestowe Lower,65 Lowan Av,3,House,1155000,Property Sold,Barry,3/03/2018,12.4,3107,3,2,2,655,160,1970,Manningham ,-37.75748,145.09691,Eastern Metropolitan,5420,5,1,1155000,MANNINGHAM,1
Thornbury,63 Miller St,3,House,990000,Property Sold,McGrath,3/03/2018,7,3071,3,1,1,366,16,1940,Darebin ,-37.75155,144.99169,Northern Metropolitan,8870,4,1,990000,DAREBIN,1
Thornbury,213 Raleigh St,3,House,1140000,Property Sold,McGrath,3/03/2018,7,3071,3,1,1,471,113,1940,Darebin ,-37.76026,145.01602,Northern Metropolitan,8870,4,1,1140000,DAREBIN,1
Thornbury,335 Rossmoyne St,3,House,1192000,Property Sold,McGrath,3/03/2018,7,3071,3,1,2,455,139,1952,Darebin ,-37.75949,145.02395,Northern Metropolitan,8870,4,1,1192000,DAREBIN,1
Wantirna,30 Gresford Rd,4,House,1008000,Sold Prior to Auction,LLC,3/03/2018,14.7,3152,4,2,2,625,220,1980,Knox ,-37.84972,145.23531,Eastern Metropolitan,5424,6,1,1008000,KNOX,1
Warrandyte,18 Pound Rd,4,House,1231000,Sold Prior to Auction,Barry,3/03/2018,21.1,3113,4,3,2,1567,215,1990,Manningham ,-37.74681,145.19746,Eastern Metropolitan,2003,7,1,1231000,MANNINGHAM,1
Watsonia North,78 Sellars St,4,House,952000,Property Sold,Jellis,3/03/2018,14.5,3087,4,2,2,663,154,1960,Banyule ,-37.69697,145.09058,Northern Metropolitan,1442,6,1,952000,BANYULE,1
Werribee,22 Albany Ct,3,House,500000,Sold Prior to Auction,Barry,3/03/2018,14.7,3030,3,2,2,387,277,,Wyndham ,-37.87267,144.65637,Western Metropolitan,16166,5,1,500000,WYNDHAM,1
Werribee,7 Broken Ct,3,House,470000,Passed In,Barry,3/03/2018,14.7,3030,3,1,1,533,100,1982,Wyndham ,-37.88596,144.65964,Western Metropolitan,16166,4,1,470000,WYNDHAM,1
Werribee,20 Goegan St,3,House,545000,Property Sold,YPA,3/03/2018,14.7,3030,3,1,2,531,125,1975,Wyndham ,-37.90315,144.67115,Western Metropolitan,16166,4,1,545000,WYNDHAM,1
Werribee,90 Kookaburra Av,3,House,454000,Sold Prior to Auction,Greg,3/03/2018,14.7,3030,3,1,2,543,141,1982,Wyndham ,-37.88507,144.67787,Western Metropolitan,16166,4,1,454000,WYNDHAM,1
West Footscray,532 Barkly St,2,House,1000000,Sold Prior to Auction,Burnham,3/03/2018,6.4,3012,2,1,2,356,75,,Maribyrnong ,-37.7975,144.87955,Western Metropolitan,5058,3,1,1000000,MARIBYRNONG,1
Westmeadows,32 Shadforth St,4,House,1100000,Property Sold,Jason,3/03/2018,16.5,3049,4,2,4,1273,350,,Hume ,-37.67568,144.897,Northern Metropolitan,2474,6,1,1100000,HUME,1
Wheelers Hill,31 Alex Av,5,House,2100000,Passed In,Barry,3/03/2018,16.7,3150,5,5,2,644,416,2016,Monash ,-37.90532,145.19323,South-Eastern Metropolitan,7392,10,1,2100000,MONASH,1
Williamstown,18 Charles St,3,House,1290000,Sold Prior to Auction,Williams,3/03/2018,6.8,3016,3,1,0,256,50,1915,Hobsons Bay ,-37.86045,144.89185,Western Metropolitan,6380,4,1,1290000,HOBSONS BAY,1
Williamstown,16 Hannan St,5,House,2720000,Property Sold,Jas,3/03/2018,6.8,3016,5,2,1,655,244,1910,Hobsons Bay ,-37.86605,144.88686,Western Metropolitan,6380,7,1,2720000,HOBSONS BAY,1
Williamstown,12 Melbourne Rd,3,House,1295000,Passed In,Greg,3/03/2018,6.8,3016,3,2,0,313,155,1915,Hobsons Bay ,-37.86217,144.89765,Western Metropolitan,6380,5,1,1295000,HOBSONS BAY,1
Williamstown,193 Melbourne Rd,2,House,980000,Passed In,Sweeney,3/03/2018,6.8,3016,2,1,1,294,120,1900,Hobsons Bay ,-37.85149,144.88893,Western Metropolitan,6380,3,1,980000,HOBSONS BAY,1
Williamstown,38 Perry St,3,House,1075000,Sold Prior to Auction,Sweeney,3/03/2018,6.8,3016,3,2,1,269,150,1970,Hobsons Bay ,-37.86157,144.8926,Western Metropolitan,6380,5,1,1075000,HOBSONS BAY,1
Williamstown,39 Sandpiper Pl,4,House,2400000,Sold Prior to Auction,Greg,3/03/2018,6.8,3016,4,2,2,462,28,2000,Hobsons Bay ,-37.86341,144.87786,Western Metropolitan,6380,6,1,2400000,HOBSONS BAY,1
Windsor,3 Lewisham La,4,House,1350000,Vender Bid,Gary,3/03/2018,4.6,3181,4,2,2,1806,144,1990,Port Phillip ,-37.85688,144.99854,Southern Metropolitan,4380,6,1,1350000,PORT PHILLIP,1
Wollert,101 Eaststone Av,4,House,745000,Sold Prior to Auction,hockingstuart,3/03/2018,25.5,3750,4,3,2,476,207,2014,Whittlesea ,-37.61722,145.00067,Northern Metropolitan,2940,7,1,745000,WHITTLESEA,1
Wollert,10 Empress Av,4,House,850000,Property Sold,hockingstuart,3/03/2018,25.5,3750,4,3,2,612,256,2015,Whittlesea ,-37.61426,145.01891,Northern Metropolitan,2940,7,1,850000,WHITTLESEA,1
Wollert,136 Highpark Dr,4,House,600000,Property Sold,hockingstuart,3/03/2018,25.5,3750,4,2,2,400,189,,Whittlesea ,-37.6145,145.02108,Northern Metropolitan,2940,6,1,600000,WHITTLESEA,1
Yarraville,8 Corris St,4,House,2185000,Passed In,Jas,3/03/2018,6.3,3013,4,3,2,560,216,1935,Maribyrnong ,-37.81612,144.87846,Western Metropolitan,6543,7,1,2185000,MARIBYRNONG,1
Yarraville,170 Stephen St,4,House,1850000,Passed In,Village,3/03/2018,6.3,3013,4,1,3,515,190,1915,Maribyrnong ,-37.81968,144.89355,Western Metropolitan,6543,5,1,1850000,MARIBYRNONG,1
Alphington,41 Broomfield Av,4,House,1575000,Passed In,Jellis,10/03/2018,5.7,3078,4,2,1,471,187,1925,Darebin ,-37.77984,145.02149,Northern Metropolitan,2211,6,1,1575000,DAREBIN,1
Altona Meadows,84 Myers Pde,4,House,761000,Property Sold,Reliance,10/03/2018,15.5,3028,4,2,2,503,190,1990,Hobsons Bay ,-37.87774,144.77313,Western Metropolitan,7630,6,1,761000,HOBSONS BAY,1
Berwick,143 Viewgrand Dr,4,House,780000,Sold Prior to Auction,C21,10/03/2018,35.2,3806,4,2,2,652,274,2010,Casey ,-38.07214,145.34383,Eastern Victoria,17093,6,1,780000,CASEY,1
Broadmeadows,26 Colin Ct,3,House,650000,Property Sold,@Realty,10/03/2018,14,3047,3,1,2,880,120,1975,Hume ,-37.69336,144.92303,Northern Metropolitan,4294,4,1,650000,HUME,1
Broadmeadows,65 Graham St,3,House,698000,Property Sold,Eview,10/03/2018,14,3047,3,1,4,632,90,1970,Hume ,-37.69193,144.92779,Northern Metropolitan,4294,4,1,698000,HUME,1
Brunswick,6 Bennie St,4,House,1320000,Property Sold,Collins,10/03/2018,5.2,3056,4,2,0,243,133,1920,MERRI-BEK ,-37.76699,144.96641,Northern Metropolitan,11918,6,1,1320000,MERRI-BEK,1
